_id,name,factory,style,abv
beer_advocate_1176,Shogun Soba,Books & Brews,American Amber / Red Ale,5.1
beer_advocate_1177,Old Madrona,Island Hoppin' Brewery,American Amber / Red Ale,8.5
beer_advocate_1178,Brewmaster's Reserve Imperial Red Ale,BJ's Chicago Pizza & Brewery Inc.,American Amber / Red Ale,9.2
beer_advocate_1179,Mega Blazing World,Modern Times Beer,American Amber / Red Ale,8.5
beer_advocate_1180,Big Horn,Sequoia Brewing Company,American Amber / Red Ale,7.2
beer_advocate_1181,Squatters Respect Your Mother Organic Amber Ale,Utah Brewers Cooperative,American Amber / Red Ale,4.0
beer_advocate_1182,Smoke & Oats,Spoonwood Brewing Company,American Amber / Red Ale,5.3
beer_advocate_1183,Slap Happy,Bog Iron Brewing,American Amber / Red Ale,5.8
beer_advocate_1184,Main Stage - Amber Ale,612 Brew,American Amber / Red Ale,4.5
beer_advocate_1185,Dread Double Red Ale,Bullfrog Brewery,American Amber / Red Ale,7.8
beer_advocate_1186,Hazelnut Harvest,Rustic Road Brewing Company,American Amber / Red Ale,5.7
beer_advocate_1187,Batch 800 - PB&J Amber Ale,Swamp Head Brewery,American Amber / Red Ale,5.5
beer_advocate_1188,Chatoe Rogue OREgasmic Ale,Rogue Ales,American Amber / Red Ale,5.0
beer_advocate_1189,Crystal Red,Amnesia Brewing,American Amber / Red Ale,5.2
beer_advocate_1190,Turnaround Red,Twelve Bar Brews,American Amber / Red Ale,5.7
beer_advocate_1191,Wicked Tea Party,Wicked Weed Brewing,American Amber / Red Ale,4.8
beer_advocate_1192,Red Sunshine,Ocean Avenue Brewery,American Amber / Red Ale,
beer_advocate_1193,Sigtuna RÃ¶d PÃ¥sk,Sigtuna Brygghus,American Amber / Red Ale,6.2
beer_advocate_1194,Red Line Ale,Hellbender Brewing Company,American Amber / Red Ale,6.0
beer_advocate_1195,Mighty Red,Fargo Brewing Company,American Amber / Red Ale,7.3
beer_advocate_1196,Hangman,Ocelot Brewing Company,American Amber / Red Ale,9.8
beer_advocate_1197,Emily's Ember,Seven Brides Brewing,American Amber / Red Ale,4.5
beer_advocate_1198,Reds Rye,Hi-Wire Brewing,American Amber / Red Ale,6.0
beer_advocate_1199,Hop Whompus,Bagby Beer Company,American Amber / Red Ale,9.5
beer_advocate_1200,Hopkowski,Iron Hill Brewery & Restaurant,American Amber / Red Ale,10.0
beer_advocate_1201,Reflector,Crank Arm Brewing,American Amber / Red Ale,5.3
beer_advocate_1202,Banks Amber Ale,Banks (Barbados) Breweries Limited,American Amber / Red Ale,5.0
beer_advocate_1203,Glutenberg 8,Brasseurs Sans Gluten,American Amber / Red Ale,5.0
beer_advocate_1204,Manheim Red,JoBoy's Brew Pub,American Amber / Red Ale,5.5
beer_advocate_1205,Double Dee,Black Star Co-op Pub & Brewery,American Amber / Red Ale,6.0
beer_advocate_1206,Firestorm Red,Three Creeks Brewing Co.,American Amber / Red Ale,5.8
beer_advocate_1207,All American Red Ale,Centennial Beer Co.,American Amber / Red Ale,5.0
beer_advocate_1208,Dougie Style Amber,Il Vicino Brewery Canteen,American Amber / Red Ale,
beer_advocate_1209,Red Duck Hoppy Amber,Purrumbete Brewing Company (Red Duck),American Amber / Red Ale,5.6
beer_advocate_1210,Roil Red,Imperial Oak Brewing,American Amber / Red Ale,6.2
beer_advocate_1211,Black Forest Grateful Red,Black Forest Brew Haus & Grill,American Amber / Red Ale,5.0
beer_advocate_1212,Extra Hoppy Ale,Australian Hotel & Brewery,American Amber / Red Ale,5.8
beer_advocate_1213,Timberwolf Bourbon-Oaked Red,Wolf Creek Brewing,American Amber / Red Ale,7.0
beer_advocate_1214,Red Cedar Ale,Northwoods Brewpub and Grill,American Amber / Red Ale,
beer_advocate_1215,S:t Eriks Amber Ale,Galatea Spirits,American Amber / Red Ale,4.5
beer_advocate_1216,Mountain Hawk Red Ale,Wolf Creek Brewing,American Amber / Red Ale,8.7
beer_advocate_1217,Hyper Combo Red Rye IPA,Dead Frog Brewing,American Amber / Red Ale,8.0
beer_advocate_1218,Bourbon Barrel Aged Horus Imperial Red,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.0
beer_advocate_1219,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.7
beer_advocate_1220,Declaration Ale,American Honor Beer Company,American Amber / Red Ale,5.4
beer_advocate_1221,Dragon Red Ale,Bilbo's Pizza,American Amber / Red Ale,4.8
beer_advocate_1222,Phat Matt's Red,Phat Matt's Brewing Co.,American Amber / Red Ale,6.5
beer_advocate_1223,Sacrilicious Ale,Seabright Brewery,American Amber / Red Ale,6.8
beer_advocate_1224,Stepchild Red Ale,Third Street Aleworks,American Amber / Red Ale,5.6
beer_advocate_1225,Petal To The Metal,Black Sky Brewery,American Amber / Red Ale,4.4
beer_advocate_1226,Red Dragon Imperial Red Ale,Dead Frog Brewing,American Amber / Red Ale,8.0
beer_advocate_1227,The Boxer India Red Ale,LowDown Brewery + Kitchen,American Amber / Red Ale,7.0
beer_advocate_1228,Atalaya Amber,Blue Corn Brewery,American Amber / Red Ale,5.6
beer_advocate_1229,Daisy Ale,Fitger's Brewhouse,American Amber / Red Ale,
beer_advocate_1230,Sleeping Lion Red,Council Rock Brewery,American Amber / Red Ale,5.5
beer_advocate_1231,Kootenay True Ale,Columbia Brewery,American Amber / Red Ale,5.0
beer_advocate_1232,Burning Sun Red,Gonzo's Biggdogg Brewing,American Amber / Red Ale,5.0
beer_advocate_1233,River Rat Amber Ale,Main St. Grille & Brewing Company,American Amber / Red Ale,5.2
beer_advocate_1234,Coffee Amber,Fortnight Brewing Company,American Amber / Red Ale,5.5
beer_advocate_1235,Cardiff Chronic,Pizza Port Solana Beach,American Amber / Red Ale,
beer_advocate_1236,Cardinal Sin,Absolution Brewing Company,American Amber / Red Ale,6.1
beer_advocate_1237,Crater Lake Amber Ale,Klamath Basin Brewing Co. - The Creamery Brew Pub And Grill,American Amber / Red Ale,6.0
beer_advocate_1238,Brickhouse,TwoDEEP Brewing Co.,American Amber / Red Ale,5.0
beer_advocate_1239,Barley's Red Molly Imp,Smokehouse Brewing Co.,American Amber / Red Ale,7.8
beer_advocate_1240,Honey Ale,Feather River Brewing Co,American Amber / Red Ale,
beer_advocate_1241,Indie Ale,Birrificio Indipendente Elav,American Amber / Red Ale,5.5
beer_advocate_1242,Santa Rosa Red,Anacapa Brewing Company,American Amber / Red Ale,6.25
beer_advocate_1243,Irreverent,Warped Wing Brewing Company,American Amber / Red Ale,6.3
beer_advocate_1244,Cold Drip City,Spoonwood Brewing Company,American Amber / Red Ale,5.8
beer_advocate_1245,Maintop Mountain Ale,Brothers Craft Brewing,American Amber / Red Ale,5.0
beer_advocate_1246,L'Olmaia La 9,Birrificio L'Olmaia,American Amber / Red Ale,6.5
beer_advocate_1247,Pisgah Red Ale,Pisgah Brewing Co.,American Amber / Red Ale,
beer_advocate_1248,Cardinal Red,Lumber Barons Brewery,American Amber / Red Ale,5.2
beer_advocate_1249,San Marcos Red Amber Ale,San Marcos Brewery & Grill,American Amber / Red Ale,5.9
beer_advocate_1250,Business Casual,The Brew Gentlemen Beer Co.,American Amber / Red Ale,8.4
beer_advocate_1251,Big Red Ale,Red Car Brewery and Restaurant,American Amber / Red Ale,5.7
beer_advocate_1252,Olmsted Amber,Park Tavern,American Amber / Red Ale,
beer_advocate_1253,Toronado Red,Alpine Beer Company,American Amber / Red Ale,
beer_advocate_1254,D'Ham Rousse,Les Brasseurs du Hameau,American Amber / Red Ale,5.5
beer_advocate_1255,King Crimson,Church Brew Works,American Amber / Red Ale,7.0
beer_advocate_1256,Small Victories,Revelry Brewing Co,American Amber / Red Ale,7.7
beer_advocate_1257,Roble'd,Claremont Craft Ales,American Amber / Red Ale,6.5
beer_advocate_1258,Cherrywood,Taft's Ale House,American Amber / Red Ale,5.6
beer_advocate_1259,Topless Amber,Lookout Brewing Co.,American Amber / Red Ale,4.5
beer_advocate_1260,Northern Lights Amber,Broken Tooth Brewing,American Amber / Red Ale,4.7
beer_advocate_1261,Keep On Truckin' Red IPA,BrewCult,American Amber / Red Ale,5.8
beer_advocate_1262,IWCB Unite,Cigar City Brewing,American Amber / Red Ale,6.2
beer_advocate_1263,Rousse,Microbrasserie La Chouape,American Amber / Red Ale,5.0
beer_advocate_1264,The Huntsman,Barley Mow Brewing Company,American Amber / Red Ale,7.0
beer_advocate_1265,Stallhagen US Red Ale,Stallhagens Bryggeri Ab,American Amber / Red Ale,6.0
beer_advocate_1266,AmitiÃ©,Brouwerij De Dochter van de Korenaar,American Amber / Red Ale,7.0
beer_advocate_1267,Charles Henri Ale AmbrÃ©,Brasserie Les 2 FrÃ¨res,American Amber / Red Ale,6.2
beer_advocate_1268,Coastal Edge Copper,Assawoman Bay Brewing Company,American Amber / Red Ale,6.04
beer_advocate_1269,Red Eye Rye,Cascade Brewing / Raccoon Lodge & Brewpub,American Amber / Red Ale,4.7
beer_advocate_1270,RavÃ¸l,Angry Erik Brewing,American Amber / Red Ale,6.0
beer_advocate_1271,Liquid Monstrous,Siren Craft Brew,American Amber / Red Ale,8.2
beer_advocate_1272,FatBack Amber,Cool Springs Brewery,American Amber / Red Ale,5.3
beer_advocate_1273,Pumphouse Copper,Gilgamesh Brewing,American Amber / Red Ale,4.5
beer_advocate_1274,Red Trolley Ale,Karl Strauss Brewing Company,American Amber / Red Ale,5.6
beer_advocate_1275,Broken Red Ale,Broken Bow Brewery,American Amber / Red Ale,5.0
beer_advocate_1276,Railslide Red,Breakwater Brewing,American Amber / Red Ale,5.7
beer_advocate_1277,Oktoberfest,Lagerheads Smokehouse & Brewing Co.,American Amber / Red Ale,6.1
beer_advocate_1278,Blue Whale Ale,Pacific Coast Brewing Company,American Amber / Red Ale,7.1
beer_advocate_1279,Crack-of-Noon,The Beer'd Brewing Co.,American Amber / Red Ale,5.9
beer_advocate_1280,Asquam Amber Ale,Squam Brewing,American Amber / Red Ale,5.0
beer_advocate_1281,Blood On The Blade Red IPA,Backpocket Brewing,American Amber / Red Ale,7.0
beer_advocate_1282,Stump Splitter,Six Corners Brew Works,American Amber / Red Ale,5.9
beer_advocate_1283,Peliroja,Baja Brewing Company,American Amber / Red Ale,5.5
beer_advocate_1284,Scottish Red,Monterey Coast Brewing,American Amber / Red Ale,
beer_advocate_1285,Vulcan Ale,Cannery Brewing Company,American Amber / Red Ale,6.0
beer_advocate_1286,Absolutely Amber,Bagby Beer Company,American Amber / Red Ale,6.0
beer_advocate_1287,Nouvelle France Rouge,Microbrasserie Nouvelle-France,American Amber / Red Ale,4.5
beer_advocate_1288,Angus MacDougal's Amber,Cascade Lakes Brewing Co.,American Amber / Red Ale,5.4
beer_advocate_1289,Mad Anthony Muddy River Amber Ale,Mad Anthony Brewing Company,American Amber / Red Ale,
beer_advocate_1290,Tutta Bella Amber,Big Al Brewing,American Amber / Red Ale,
beer_advocate_1291,MessagÃ¨re Red Ale,Microbrasserie Nouvelle-France,American Amber / Red Ale,5.0
beer_advocate_1292,Sir Francis,Casa Bruja,American Amber / Red Ale,6.5
beer_advocate_1293,Aggie Ale,Olds College Teaching Brewery,American Amber / Red Ale,5.0
beer_advocate_1294,Charmer,Wayward Brewing,American Amber / Red Ale,5.0
beer_advocate_1295,Spokamber,Budge Brothers Brewery,American Amber / Red Ale,
beer_advocate_1296,River Red,River Company Restaurant & Brewery,American Amber / Red Ale,
beer_advocate_1297,Mean Street,Roak Brewing Co.,American Amber / Red Ale,5.5
beer_advocate_1298,Brunehaut Organic Belgian Amber Ale,Brasserie De Brunehaut,American Amber / Red Ale,6.5
beer_advocate_1299,Elm Park Amber,Wormtown Brewery,American Amber / Red Ale,6.2
beer_advocate_1300,Morena Ale,Carneros Brewing Company,American Amber / Red Ale,5.5
beer_advocate_1301,Hyperion Red Ale,Fogbelt Brewing Company,American Amber / Red Ale,6.0
beer_advocate_1302,Tommy Gun Red,Hideout Brewing Company,American Amber / Red Ale,5.5
beer_advocate_1303,Javelin Ale,JW Dover Beer & Wine Makers Supplies / Black Box Brewing Co.,American Amber / Red Ale,6.5
beer_advocate_1304,Camp Slap,Grist House Brewing,American Amber / Red Ale,6.2
beer_advocate_1305,Colorado Red,Snowbank Brewing,American Amber / Red Ale,7.0
beer_advocate_1306,Postcards From Dongola,Greenbush Brewing Company,American Amber / Red Ale,6.0
beer_advocate_1307,DeDues Original Ale,Cerveses DeDues S.L.,American Amber / Red Ale,5.1
beer_advocate_1308,Winter Soulstiz Robust Red Ale,Kannah Creek Brewing Company,American Amber / Red Ale,
beer_advocate_1309,Calico - Rum Barrel Aged,Ballast Point Brewing Company,American Amber / Red Ale,8.0
beer_advocate_1310,Rasen Bier Ambar,Cervejaria Rasen Bier Ltda,American Amber / Red Ale,5.2
beer_advocate_1311,Smokehouse Amber,Blue Tractor BBQ & Brewery,American Amber / Red Ale,5.0
beer_advocate_1312,Virgil Ale,Bahamian Brewery Beverage & Co. Ltd.,American Amber / Red Ale,6.7
beer_advocate_1313,Uncle Billy's Bitchin' Camaro,Uncle Billy's Brew & Que,American Amber / Red Ale,5.7
beer_advocate_1314,Vertical Drop Robust Red Ale,Kannah Creek Brewing Company,American Amber / Red Ale,6.2
beer_advocate_1315,Tomashank,Ormond Brewing Company,American Amber / Red Ale,6.5
beer_advocate_1316,Amber Wave,Pacific Beach Ale House,American Amber / Red Ale,5.4
beer_advocate_1317,"Oscar ""Red"" Dragon",Tequesta Brewing Company,American Amber / Red Ale,
beer_advocate_1318,American Amber,Wicklow Wolf Brewing Co.,American Amber / Red Ale,4.8
beer_advocate_1319,Fire King IRA,Deschutes Brewery,American Amber / Red Ale,6.4
beer_advocate_1320,No-Show Amber,Lenny Boy Brewing Co.,American Amber / Red Ale,6.0
beer_advocate_1321,_rable Rouge,Ferme Brasserie Schoune,American Amber / Red Ale,5.0
beer_advocate_1322,The Live Bait Amber Ale,Mudhook Brewing Company,American Amber / Red Ale,6.0
beer_advocate_1323,Scarlet Harlot,Turtle Anarchy Brewing Company,American Amber / Red Ale,4.9
beer_advocate_1324,Sigtuna Red Ale,Sigtuna Brygghus,American Amber / Red Ale,6.2
beer_advocate_1325,Aurora Amber,Hopvine Brewing Company,American Amber / Red Ale,5.25
beer_advocate_1326,Falls Tannin,Tahquamenon Falls Brewery & Pub,American Amber / Red Ale,
beer_advocate_1327,Agoura Ale,Ladyface Ale Companie,American Amber / Red Ale,6.7
beer_advocate_1328,Mornington Peninsula Imperial Amber,Mornington Peninsula Brewery,American Amber / Red Ale,7.5
beer_advocate_1329,BrickHouse Red,BrickHouse Brewery,American Amber / Red Ale,5.7
beer_advocate_1330,Very Special Ale,Allentown Brew Works,American Amber / Red Ale,9.0
beer_advocate_1331,Colonial Red,John Harvard's Brewery & Ale House,American Amber / Red Ale,
beer_advocate_1332,Unite Red,Tool Shed Brewing,American Amber / Red Ale,4.6
beer_advocate_1333,Amber Guerre__Ground Zero Beer,American Amber / Red Ale,5,0.0
beer_advocate_1334,Sun Spear,Cigar City Brewing,American Amber / Red Ale,4.5
beer_advocate_1335,Brekkefossenvann,HammerHeart Brewing Company,American Amber / Red Ale,6.5
beer_advocate_1336,Imperial Smoked Amber,Triple C Brewing Co.,American Amber / Red Ale,8.5
beer_advocate_1337,Nugget Ale,Ruhstaller,American Amber / Red Ale,5.6
beer_advocate_1338,Jack Rabbit Red,Big Texan Brewery,American Amber / Red Ale,5.0
beer_advocate_1339,Kallholmen Levande Ale,SkellefteÃ¥ Bryggeri AB,American Amber / Red Ale,5.2
beer_advocate_1340,Guava IRA,Breakside Brewery,American Amber / Red Ale,6.2
beer_advocate_1341,Doigt De Dieu,Brasserie Uberach,American Amber / Red Ale,
beer_advocate_1342,Harvard Honey Ale,Wigram Brewing Co,American Amber / Red Ale,6.0
beer_advocate_1343,Convocation Tea Ale,Lupine Brewing Company,American Amber / Red Ale,
beer_advocate_1344,Jukebox Jazz,Microbrasserie Jukebox,American Amber / Red Ale,5.0
beer_advocate_1345,Little Soldier,Ahnapee Brewery,American Amber / Red Ale,
beer_advocate_1346,Crimson Ale,Tun Tavern,American Amber / Red Ale,5.0
beer_advocate_1347,Hopped Out Red Ale,KAIJU! Beer,American Amber / Red Ale,6.4
beer_advocate_1348,Sweet Biscuit Amber Ale,Prohibition Brewing Company,American Amber / Red Ale,6.5
beer_advocate_1349,Christmas Ale,Electric Nurse (Brewtrade Sweden AB),American Amber / Red Ale,4.4
beer_advocate_1350,North Coast Amber,Thirsty Pagan Brewing,American Amber / Red Ale,4.4
beer_advocate_1351,El Toro Peach Flavored Ale,El Toro Brewing Co.,American Amber / Red Ale,
beer_advocate_1352,Ready To Fly,Shades Of Pale Brewing Company,American Amber / Red Ale,4.0
beer_advocate_1353,Alpha W/ Chamomile,Mill House Brewing Company,American Amber / Red Ale,5.1
beer_advocate_1354,Mongrel,Seventh Son Brewing Co.,American Amber / Red Ale,6.5
beer_advocate_1355,Lamp Lighter Amber,Barley Mow Brewing Company,American Amber / Red Ale,6.3
beer_advocate_1356,Flagstaff Agassiz Amber,Flagstaff Brewing Company,American Amber / Red Ale,5.75
beer_advocate_1357,Imperial Glacial Amber,North Country Brewing,American Amber / Red Ale,8.9
beer_advocate_1358,501 Red Ale,Sweet Mullets Brewing Co.,American Amber / Red Ale,5.5
beer_advocate_1359,Mellow Mike,Fiddlehead Brewing Company,American Amber / Red Ale,5.2
beer_advocate_1360,Krugher & Brent Red Beer,Krugher & Brent,American Amber / Red Ale,8.0
beer_advocate_1361,Scarlet Night,Demented Brewing Company,American Amber / Red Ale,5.8
beer_advocate_1362,Atlantic Antic Amber,Sixpoint Brewery,American Amber / Red Ale,6.5
beer_advocate_1363,Amber Reign,Maui Brewing Co.,American Amber / Red Ale,5.5
beer_advocate_1364,Nakeds Red,Naked Brewing Company,American Amber / Red Ale,
beer_advocate_1365,Der Drachenorden (L_ordre Du Dragon),Kruhnen,American Amber / Red Ale,7.0
beer_advocate_1366,Wild Rice Amber,Northbound Brewpub,American Amber / Red Ale,
beer_advocate_1367,Oakey Lafarge,Green Man Brewery,American Amber / Red Ale,6.0
beer_advocate_1368,Bottlenectar,Two Brothers Brewing Company,American Amber / Red Ale,5.9
beer_advocate_1369,Kettleface,Columbia Kettle Works,American Amber / Red Ale,8.0
beer_advocate_1370,Smugglers Cove Agave Amber,Thorn Street Brewery,American Amber / Red Ale,6.1
beer_advocate_1371,The Reckoner,Ethereal Brewing,American Amber / Red Ale,7.2
beer_advocate_1372,Bald Guy,Columbia Kettle Works,American Amber / Red Ale,6.3
beer_advocate_1373,Drummond Gluten Free,Something Brewing,American Amber / Red Ale,5.0
beer_advocate_1374,Pub Ale,Dostal Alley Brewpub,American Amber / Red Ale,
beer_advocate_1375,Clifford The Big Red Ale,Books & Brews,American Amber / Red Ale,6.8
beer_advocate_1376,Esser's Anniversary Ale,Cross Plains Beer Company,American Amber / Red Ale,
beer_advocate_1377,Wild Range Amber Ale,World Brews,American Amber / Red Ale,4.5
beer_advocate_1378,Westfield River Big Red Barn,Westfield River Brewing Company,American Amber / Red Ale,9.5
beer_advocate_1379,Ginger Slap,Palmetto Brewing Company,American Amber / Red Ale,6.0
beer_advocate_1380,American Rye,Buxton Brewery,American Amber / Red Ale,4.3
beer_advocate_1381,Dumb Luck Amber,Lazy Boy Brewing,American Amber / Red Ale,6.1
beer_advocate_1382,Artigianale Italian Red Ale,Amarcord Birra Artigianale Italiana,American Amber / Red Ale,7.8
beer_advocate_1383,Nestor Grade,Castle Danger Brewery,American Amber / Red Ale,7.0
beer_advocate_1384,Redoubt Red,NW Peaks Brewery,American Amber / Red Ale,5.25
beer_advocate_1385,Barrio Red Cat Amber,Barrio Brewing Company,American Amber / Red Ale,5.6
beer_advocate_1386,Cold Brew Red Ale,Cigar City Brewing,American Amber / Red Ale,7.2
beer_advocate_1387,Revolution Harbor Amber Ale,Custom Tap Brews,American Amber / Red Ale,5.5
beer_advocate_1388,Barrel Aged Odin's Beard,Imperial Oak Brewing,American Amber / Red Ale,11.0
beer_advocate_1389,Naparbier Amber Ale,Naparbier Sdad. Coop.,American Amber / Red Ale,5.0
beer_advocate_1390,Scandal Ale,Pacific Western Brewing Company,American Amber / Red Ale,5.0
